K,split,accuracy1,0.01,96.25356655501798
1,0.01,98.80863737900223
1,0.01,98.22822450749598
1,0.01,98.84715507623652
1,0.01,98.09075130176048
1,0.01,98.42255620419824
1,0.01,96.40466154227623
1,0.01,98.13826486285218
1,0.01,98.647474872813
1,0.01,94.2853601090864
2,0.01,97.1644378405151
2,0.01,97.44321707831699
2,0.01,97.90504524606422
2,0.01,97.76730339866037
2,0.01,97.3566641846612
2,0.01,97.70300471815247
2,0.01,94.07315561066336
2,0.01,96.73859126984127
2,0.01,97.56551981120359
2,0.01,97.36711376055638
3,0.01,97.33382936507937
3,0.01,98.44932390522267
3,0.01,97.40630429386945
3,0.01,98.31118837700235
3,0.01,97.3308504034761
3,0.01,95.64678159493984
3,0.01,97.64501735250371
3,0.01,97.66836165199058
3,0.01,97.93942403177755
3,0.01,98.52284011916585
4,0.01,96.32571996027805
4,0.01,96.88080207946528
4,0.01,98.6347275660916
4,0.01,96.58597144630664
4,0.01,95.54258753414453
4,0.01,98.74643167432046
4,0.01,94.6793997271487
4,0.01,97.23880597014926
4,0.01,97.14923153197819
4,0.01,98.53743182944967
5,0.01,96.94637537239325
5,0.01,98.07644576818069
5,0.01,98.13826486285218
5,0.01,97.10001239310944
5,0.01,96.8854696612483
5,0.01,94.22194668319901
5,0.01,97.96652200867948
5,0.01,97.81556410574656
5,0.01,96.29675501610106
5,0.01,97.99900571712652
6,0.01,97.96500806551681
6,0.01,98.21206853737273
6,0.01,98.26302729528535
6,0.01,96.8501984126984
6,0.01,98.612831310379
6,0.01,97.4467030242935
6,0.01,97.70328988206083
6,0.01,98.47129008202835
6,0.01,97.76369735370854
6,0.01,96.56625759266146
7,0.01,95.91381872213968
7,0.01,97.3968017850502
7,0.01,97.09425058984229
7,0.01,96.25774473358116
7,0.01,96.67782323044503
7,0.01,96.85176003966288
7,0.01,97.3354814723014
7,0.01,98.5969704494661
7,0.01,97.34688817257626
7,0.01,96.54443753884401
8,0.01,95.87155963302753
8,0.01,96.41794744670302
8,0.01,95.83954297069052
8,0.01,96.59147248388696
8,0.01,97.39583333333334
8,0.01,96.70302429350521
8,0.01,96.82066567312468
8,0.01,97.91278419679463
8,0.01,95.81164807930607
8,0.01,97.75266948100322
9,0.01,97.3076923076923
9,0.01,97.1981155467394
9,0.01,95.24993782641134
9,0.01,98.01611903285803
9,0.01,96.63938492063492
9,0.01,96.35145197319434
9,0.01,97.6467674015358
9,0.01,94.42374565325386
9,0.01,97.26146220570013
9,0.01,96.16577739173596
10,0.01,96.4981994287843
10,0.01,96.9234586279618
10,0.01,96.2627265954805
10,0.01,96.77699268625264
10,0.01,96.30318819005086
10,0.01,97.39389426656739
10,0.01,97.82689680864274
10,0.01,96.047234307023
10,0.01,95.76818068999752
10,0.01,96.77699268625264
1,0.02,95.49098196392785
1,0.02,98.15024537561344
1,0.02,97.78334376956795
1,0.02,98.23263975933818
1,0.02,97.29797348011007
1,0.02,97.86726884957973
1,0.02,98.09236947791165
1,0.02,98.11486741234134
1,0.02,97.90700589046246
1,0.02,97.56006006006007
2,0.02,97.37272155876808
2,0.02,97.08494933066433
2,0.02,97.60501567398119
2,0.02,95.96996245306634
2,0.02,98.79502949667378
2,0.02,97.4108818011257
2,0.02,96.70962091830351
2,0.02,97.79889944972486
2,0.02,98.59473023839398
2,0.02,97.90700589046246
3,0.02,98.05667001003009
3,0.02,98.3979974968711
3,0.02,98.0692076228686
3,0.02,98.83517034068137
3,0.02,98.8210209456917
3,0.02,97.46676699272636
3,0.02,98.77177591176839
3,0.02,97.72386193096548
3,0.02,98.50056228914157
3,0.02,98.36847389558233
4,0.02,98.84581608330197
4,0.02,98.09499937335505
4,0.02,98.14326935139881
4,0.02,97.77861445783132
4,0.02,97.95688142391576
4,0.02,95.51789077212806
4,0.02,97.93388429752066
4,0.02,98.51063829787235
4,0.02,98.42223891810669
4,0.02,98.62517185351831
5,0.02,97.9694158937077
5,0.02,97.55332496863237
5,0.02,98.68239427782657
5,0.02,98.34170854271356
5,0.02,97.67121572555403
5,0.02,97.58763663776855
5,0.02,98.25901803607215
5,0.02,97.6592815120791
5,0.02,97.5062656641604
5,0.02,98.67051298131193
6,0.02,96.8530591775326
6,0.02,98.35302992205179
6,0.02,98.40512369709909
6,0.02,98.29488465396189
6,0.02,97.34369126675855
6,0.02,97.526545908807
6,0.02,96.92943977942097
6,0.02,98.31425336520317
6,0.02,98.39558786663324
6,0.02,97.58538721381208
7,0.02,97.02410848819689
7,0.02,97.18679669917479
7,0.02,96.71267252195734
7,0.02,97.58581667295361
7,0.02,96.45096563832456
7,0.02,98.64457831325302
7,0.02,97.94228356336261
7,0.02,97.64735327243147
7,0.02,97.70417764395935
7,0.02,98.2064467578076
8,0.02,97.16933867735472
8,0.02,97.13463463463464
8,0.02,96.75519919819594
8,0.02,97.85687429502444
8,0.02,97.21734770619203
8,0.02,97.27728983688834
8,0.02,97.60861399774635
8,0.02,96.33016032064128
8,0.02,97.7605404729138
8,0.02,98.0692076228686
9,0.02,98.607626693427
9,0.02,98.39013960508112
9,0.02,97.69971246405801
9,0.02,96.5944660072618
9,0.02,97.34924623115579
9,0.02,98.62241703193487
9,0.02,97.90332705586943
9,0.02,97.80784166353502
9,0.02,97.90516808830908
9,0.02,96.64412722263963
10,0.02,97.40990990990991
10,0.02,98.04437758555848
10,0.02,96.93020924696152
10,0.02,97.35985985985987
10,0.02,97.53811547113222
10,0.02,96.12296110414053
10,0.02,97.04996233994476
10,0.02,97.73891317926297
10,0.02,97.2208312468703
10,0.02,96.45
1,0.03,98.30315309611245
1,0.03,97.91771832407875
1,0.03,98.41812199443179
1,0.03,98.2634047407783
1,0.03,98.3502538071066
1,0.03,97.9620253164557
1,0.03,97.55262490489474
1,0.03,97.89420271470253
1,0.03,98.09620510217033
1,0.03,98.37748764101914
2,0.03,96.30098809222194
2,0.03,96.88291941206285
2,0.03,98.8104277398127
2,0.03,96.68823753330796
2,0.03,98.78542510121457
2,0.03,96.65991902834008
2,0.03,97.57422615287429
2,0.03,96.16504239969625
2,0.03,97.15153816938853
2,0.03,96.09582963620231
3,0.03,98.70886075949366
3,0.03,98.69272750349029
3,0.03,97.34580384226491
3,0.03,98.36543335022809
3,0.03,98.23402363105069
3,0.03,98.71033000379315
3,0.03,97.39471354496017
3,0.03,98.28196058615463
3,0.03,98.72103330378624
3,0.03,98.82367821907411
4,0.03,98.67474441499432
4,0.03,98.76293865185559
4,0.03,98.38791571464839
4,0.03,97.95866615950298
4,0.03,98.74055415617129
4,0.03,98.46816052664894
4,0.03,98.76512096774194
4,0.03,98.75729140248541
4,0.03,98.16106531388714
4,0.03,98.78373242113265
5,0.03,98.47048413601314
5,0.03,97.93827472805464
5,0.03,98.74715261958997
5,0.03,98.23544239979833
5,0.03,98.02905874921036
5,0.03,98.44244649867038
5,0.03,98.39423441648755
5,0.03,98.161997718342
5,0.03,97.8106808402936
5,0.03,97.55200405885337
6,0.03,98.8105782614197
6,0.03,97.34502032520325
6,0.03,97.96021791460788
6,0.03,98.59901552442255
6,0.03,98.02631578947368
6,0.03,98.69537682077264
6,0.03,97.69882412441521
6,0.03,98.55677933915685
6,0.03,98.41551527443275
6,0.03,98.28287967438311
7,0.03,97.43395272405512
7,0.03,98.88930960494761
7,0.03,98.14487632508833
7,0.03,98.65550481988838
7,0.03,97.8021978021978
7,0.03,98.69339084105036
7,0.03,97.1142893304645
7,0.03,98.7698161065314
7,0.03,98.32231825114387
7,0.03,98.03995953464846
8,0.03,98.63377609108159
8,0.03,97.61092150170649
8,0.03,98.03747784249177
8,0.03,98.12444557090356
8,0.03,98.34365912251864
8,0.03,98.2016210739615
8,0.03,97.68031436176955
8,0.03,97.41608613046232
8,0.03,97.32640648758236
8,0.03,98.75
9,0.03,97.54895767530006
9,0.03,97.75665399239544
9,0.03,97.93592503482334
9,0.03,98.56708090286584
9,0.03,98.74572405929305
9,0.03,97.79243846739406
9,0.03,97.6419878296146
9,0.03,97.40341988600379
9,0.03,98.54814060112074
9,0.03,97.54212593437222
10,0.03,96.62452591656131
10,0.03,97.72007599746675
10,0.03,98.68421052631578
10,0.03,98.56871437618746
10,0.03,98.0535894843276
10,0.03,97.94165930041672
10,0.03,96.88449848024317
10,0.03,97.9519595448799
10,0.03,96.53383934218849
10,0.03,97.28466784541551
1,0.04,96.79356157383751
1,0.04,98.87525562372188
1,0.04,97.87913632298454
1,0.04,98.67245340822058
1,0.04,98.79347965601335
1,0.04,97.64495072315373
1,0.04,98.73595505617978
