K,split,variable,iterations,accuracy
5,0.05,[2, 3, 7],15,85.00004439840109
5,0.05,[2, 4, 7],15,85.24208316888793
5,0.05,[2, 5, 7],15,85.48883649117857
5,0.05,[2, 6, 7],15,85.23878013370395
5,0.05,[3, 4, 7],15,80.58224499149541
5,0.05,[3, 5, 7],15,79.93669783662757
5,0.05,[3, 6, 7],15,79.93875360710604
5,0.05,[4, 5, 7],15,98.75371671779185
5,0.05,[4, 6, 7],15,98.64315587653326
5,0.05,[5, 6, 7],15,91.23031205769767
