K,split,variable,accuracyK,split,variable,accuracy5,0.05,2,78.74046295098927
5,0.05,2,78.5538102038167
5,0.05,2,78.75420005169295
5,0.05,2,78.903117319881
5,0.05,2,78.92283790781978
5,0.05,2,78.92283790781978
5,0.05,2,78.87852887852887
5,0.05,2,78.78787878787878
5,0.05,2,78.90716042988475
5,0.05,2,78.83522727272727
5,0.05,2,78.85161290322581
5,0.05,2,78.65429234338747
5,0.05,2,78.89576883384933
5,0.05,2,78.91675284384695
5,0.05,2,78.7674779906784
5,0.05,2,21.063473670657913
5,0.05,2,78.88559267380369
5,0.05,2,78.6646002841276
5,0.05,2,78.67353509336768
5,0.05,2,78.71625984760429
5,0.05,2,78.81334022750775
5,0.05,2,21.2223229315033
5,0.05,2,78.87050917549755
5,0.05,2,78.84416924664602
5,0.05,2,78.7984496124031
5,0.05,2,78.95281189398837
5,0.05,2,78.90218522372528
5,0.05,2,78.71293538780266
5,0.05,2,78.8852883992223
5,0.05,2,78.83427689140504
5,0.05,2,78.80082880082881
5,0.05,2,78.65561455769978
5,0.05,2,78.70382372002592
5,0.05,2,78.71076088360677
5,0.05,2,78.80631796996374
5,0.05,2,78.59354838709677
5,0.05,2,78.84988991063334
5,0.05,2,78.80010411244143
5,0.05,2,78.84440989765513
5,0.05,2,78.8153129849974
5,0.05,2,78.88759839979352
5,0.05,2,78.78435927216415
5,0.05,2,78.66357069143447
5,0.05,2,78.73822732550639
5,0.05,2,78.81607858343027
5,0.05,2,78.80546955624355
5,0.05,2,78.74321179208688
5,0.05,2,78.71735195241789
5,0.05,2,78.87981330221704
5,0.05,2,78.7648272305312
5,0.05,3,78.5936285936286
5,0.05,3,21.223438506117194
5,0.05,3,78.77224658240908
5,0.05,3,78.65546218487395
5,0.05,3,78.69362363919129
5,0.05,3,78.64152892561982
5,0.05,3,78.83116883116882
5,0.05,3,78.93782383419689
5,0.05,3,79.113595009098
5,0.05,3,78.86357753041678
5,0.05,3,78.7016681753524
5,0.05,3,78.61846352485475
5,0.05,3,78.7651769568587
5,0.05,3,21.26644312612845
5,0.05,3,78.84515794924909
5,0.05,3,78.88715548621946
5,0.05,3,78.76588021778585
5,0.05,3,78.84241874919073
5,0.05,3,78.62704386192577
5,0.05,3,78.77577319587628
5,0.05,3,78.81213686249194
5,0.05,3,78.69845360824742
5,0.05,3,21.05944825799767
5,0.05,3,78.88327503562638
5,0.05,3,78.63225806451612
5,0.05,3,78.82550769628767
5,0.05,3,78.73659733884512
5,0.05,3,78.56495272633079
5,0.05,3,78.77693200877306
5,0.05,3,78.7319214876033
5,0.05,3,78.62220498901384
5,0.05,3,78.88616100271352
5,0.05,3,78.70742131848206
5,0.05,3,78.89103803997422
5,0.05,3,78.85862516212711
5,0.05,3,78.91059645491008
5,0.05,3,78.89884430593429
5,0.05,3,78.93102109486217
5,0.05,3,78.91130074993535
5,0.05,3,78.65168539325843
5,0.05,3,78.80709017984215
5,0.05,3,78.75968992248062
5,0.05,3,78.91535076365518
5,0.05,3,78.62892755128537
5,0.05,3,78.82079131109387
5,0.05,3,78.7603734439834
5,0.05,3,78.74433656957929
5,0.05,3,78.4649293400752
5,0.05,3,78.54926299456943
5,0.05,3,78.79648760330579
5,0.05,4,78.81607858343027
5,0.05,4,78.5151710781149
5,0.05,4,78.82169737866597
5,0.05,4,78.83618455158114
5,0.05,4,78.67494824016563
5,0.05,4,78.95830627354202
5,0.05,4,78.77260981912144
5,0.05,4,78.92214017359763
5,0.05,4,78.86651174799897
5,0.05,4,78.7483870967742
5,0.05,4,78.82444530945894
5,0.05,4,78.90937217996648
5,0.05,4,78.70658372213583
5,0.05,4,78.88730385164051
5,0.05,4,79.03121357337133
5,0.05,4,78.82643126054784
5,0.05,4,78.81709223553935
5,0.05,4,78.69446962828648
5,0.05,4,78.80983182406209
5,0.05,4,78.9528252980819
5,0.05,4,21.090108751942
5,0.05,4,78.78083430195015
5,0.05,4,78.85485330231356
5,0.05,4,78.72863801139306
5,0.05,4,78.65663900414937
5,0.05,4,78.75145405195812
5,0.05,4,78.66735537190083
5,0.05,4,78.84091793076624
5,0.05,4,78.66323907455013
5,0.05,4,78.77772047447138
5,0.05,4,79.01026107286661
5,0.05,4,78.722301412466
5,0.05,4,78.80751782242385
5,0.05,4,78.83069743323827
5,0.05,4,78.68979803210772
5,0.05,4,78.76543209876543
5,0.05,4,78.66752910737387
5,0.05,4,78.79452762003098
5,0.05,4,78.93851132686083
5,0.05,4,78.87741935483871
5,0.05,4,78.72889003480728
5,0.05,4,78.81060116354234
5,0.05,4,78.87886597938144
5,0.05,4,78.81957897455767
5,0.05,4,78.9412373802744
5,0.05,4,78.6537216828479
5,0.05,4,78.82550769628767
5,0.05,4,78.8308009271182
5,0.05,4,78.93374741200829
5,0.05,4,78.82079131109387
5,0.05,5,78.94464562855664
5,0.05,5,78.7201233616037
5,0.05,5,78.74853953005324
5,0.05,5,78.72970883792837
5,0.05,5,78.76163391933815
5,0.05,5,78.63247863247864
5,0.05,5,78.77419354838709
5,0.05,5,78.90574354985091
5,0.05,5,78.82307394502517
5,0.05,5,78.68492442836843
5,0.05,5,78.66666666666666
5,0.05,5,78.70382372002592
5,0.05,5,78.72120113901113
5,0.05,5,78.84095299420476
5,0.05,5,78.64115078345749
5,0.05,5,78.7757214960528
5,0.05,5,78.77382792375064
5,0.05,5,78.71735195241789
5,0.05,5,78.89564205353679
5,0.05,5,78.92150523729471
5,0.05,5,78.64616974551092
5,0.05,5,78.80469859300374
5,0.05,5,78.67132867132867
5,0.05,5,78.88086642599278
5,0.05,5,78.69570820982086
5,0.05,5,78.88070311490242
5,0.05,5,79.00480706768872
5,0.05,5,78.71376811594203
5,0.05,5,78.63612836438924
5,0.05,5,78.80427779925267
5,0.05,5,78.7319214876033
5,0.05,5,78.9425706472197
5,0.05,5,78.81060116354234
5,0.05,5,78.7980397214341
5,0.05,5,78.62506473329881
5,0.05,5,78.85958107059736
5,0.05,5,78.84416924664602
5,0.05,5,78.69086195722619
5,0.05,5,78.74433656957929
5,0.05,5,78.65924679694577
5,0.05,5,78.70501741261448
5,0.05,5,78.63126691583967
5,0.05,5,78.90786749482402
5,0.05,5,78.68746776689015
5,0.05,5,78.78513145965549
5,0.05,5,78.70466321243524
5,0.05,5,78.70190439176059
5,0.05,5,78.97184190131749
5,0.05,5,78.62318840579711
5,0.05,5,78.86577961503681
5,0.05,6,78.80385852090032
5,0.05,6,78.6101782485146
5,0.05,6,78.90382626680456
5,0.05,6,78.65489483251103
5,0.05,6,78.89648059816939
5,0.05,6,78.86904761904762
5,0.05,6,78.67941594521255
5,0.05,6,78.74371211144073
5,0.05,6,21.364638733947334
5,0.05,6,78.69127516778524
5,0.05,6,78.86410788381743
5,0.05,6,78.90463917525773
5,0.05,6,78.63424728401448
5,0.05,6,78.76208897485493
5,0.05,6,78.89778007227672
5,0.05,6,78.73052658684176
5,0.05,6,21.21799844840962
5,0.05,6,78.68131868131869
5,0.05,6,78.62407862407862
5,0.05,6,78.75741170404743
5,0.05,6,78.79533678756476
5,0.05,6,78.61846352485475
5,0.05,6,78.82824624935334
5,0.05,6,78.61279114657059
5,0.05,6,78.78004652364953
5,0.05,6,78.98867730313948
5,0.05,6,78.860103626943
5,0.05,6,78.70859646861709
5,0.05,6,21.05468242628913
5,0.05,6,78.83817427385893
5,0.05,6,78.56124432922877
5,0.05,6,78.68703871552506
5,0.05,6,78.61204445593177
5,0.05,6,78.5686452786076
5,0.05,6,78.79180710396682
5,0.05,6,78.86231415643181
5,0.05,6,21.139896373056995
5,0.05,6,78.83994315979848
5,0.05,6,78.68788819875776
5,0.05,6,78.73081387849865
5,0.05,6,78.68302130406714
5,0.05,6,79.06407116153153
5,0.05,6,78.71652218915773
5,0.05,6,78.85662431941924
5,0.05,6,78.91121192482177
5,0.05,6,78.87942163697392
5,0.05,6,78.75694534177542
5,0.05,6,78.75016206404771
5,0.05,6,78.67286341337464
5,0.05,6,78.85854161298634
