K,split,variable,iterations,accuracy
5,0.05,[2, 3, 7],10,85.65159187431135
5,0.05,[2, 4, 7],10,84.9802314814507
5,0.05,[2, 5, 7],10,84.86913729638404
5,0.05,[2, 6, 7],10,85.2388877127487
5,0.05,[3, 4, 7],10,80.1163466370223
5,0.05,[3, 5, 7],10,80.19537381732201
5,0.05,[3, 6, 7],10,79.6904873646578
5,0.05,[4, 5, 7],10,98.75952408765075
5,0.05,[4, 6, 7],10,98.75585471873913
5,0.05,[5, 6, 7],10,90.89484991059592
